Token,Item Name,Variation Name,SKU,Description,Categories,Reporting Category,SEO Title,SEO Description,Permalink,GTIN,Square Online Item Visibility,Item Type,Weight (lb),Social Media Link Title,Social Media Link Description,Shipping Enabled,Self-serve Ordering Enabled,Delivery Enabled,Pickup Enabled,Price,Online Sale Price,Archived,Sellable,Contains Alcohol,Stockable,Skip Detail Screen in POS,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Default Unit Cost,Default Vendor Name,Default Vendor Code,Enabled RRV Richmond,Current Quantity RRV Richmond,New Quantity RRV Richmond,Stock Alert Enabled RRV Richmond,Stock Alert Count RRV Richmond,Price RRV Richmond,Enabled TBDL Richmond,Current Quantity TBDL Richmond,New Quantity TBDL Richmond,Stock Alert Enabled TBDL Richmond,Stock Alert Count TBDL Richmond,Price TBDL Richmond,Enabled TVM McHenry,Current Quantity TVM McHenry,New Quantity TVM McHenry,Stock Alert Enabled TVM McHenry,Stock Alert Count TVM McHenry,Price TVM McHenry,Enabled TVM Richmond,Current Quantity TVM Richmond,New Quantity TVM Richmond,Stock Alert Enabled TVM Richmond,Stock Alert Count TVM Richmond,Price TVM Richmond
VGT25YNFS6GR7YH2VSECM56G,Tarot of Dreams by Ciro Marchetti,,,"Ciro Marchetti reimagines tarot by presenting vivid dream images that map out a fascinating journey of self-discovery. Tarot of Dreams explores the profound web of visual and emotional associations that occur at the intersection of divination and dreams. Tarot of Dreams offers readers a powerful tool for personal insight and divination. The 78 traditional cards are supplemented with a special Tree of Life card plus four Palace cards that give further context to the Court cards. Lee Bursten’s insightful guidebook seamlessly weaves together psychological, astrological, and kabbalistic elements into the story of the Fool’s Journey. Lee Bursten is the author of numerous tarot decks and books. Ciro Marchetti is an award-winning digital artist. His popular decks include Gilded Reverie Lenormand and Oracle of Visions. Includes 83 cards and a 112 page guidebook.",TRTR Curated,TRTR Curated,,,,,visible,Physical good,,,,Y,N,N,N,92.79,,N,,N,,N,,,,,,,,,,Y,,,,,,Y,,,,,,Y,8,,,,,Y,,,,,
UQTFZEPHA3ECJ2YUHBE2IB5L,The Essence of Lavender Spa Gift Basket - spa baskets for women gift,,,"Send her an indulgent spa experience right at home with this exquisite spa gift basket featuring all Lavender products. Lavender offers a calming and soothing spa experience she is sure to appreciate. Includes, Lavender lotion, Lavender body scrub, Lavender moisturizing body wash gel, Lavender soothing bath salts, Lavender body mist, Lavender hand cream, Lavender body soap, Lavender Tealite Candles, lavender room diffuser, body massager, foot roller massager, Lavender rose petal fizzies, bath pillow, 2 pillar candles,  loofah rope, pedicure paddle with brush in a stained willow tray and topped with a lavender hand made bow. This gift weighs 8 pounds and measures 17x12x12",,,,,,,visible,Physical good,,,,Y,,,,75.23,,N,,N,,N,,,,,,,,,,N,,,,,,N,,,,,,Y,100,,,,,N,,,,,
XKVP2YG2M756F2JJYARROUID,The Grouse Plate,,,,The 80s,The 80s,,,,,unavailable,Physical good,,,,Y,N,N,N,25.00,,N,,N,,N,,,,,,,,,,Y,1,,,,,N,0,,,,,N,0,,,,,N,0,,,,
PRZ7I2WLCTXZIVXCS5VZAMCF,The Rider Waite Gold Sun Rainbow Foil Tarot Deck,"Cards,Box&Bag",,"🌈✨ Gold Rainbow Foil Tarot Deck ✨🌈
What's Included:
Tarot Deck: 78 Cards (22 Major Arcana & 56 Minor Arcana)
Material: Premium 300GSM Cardboard with Anti-Scratch Lamination
Design: Radiant Gold Rainbow Foil
Size: 2.75 x 4.72 inches (7 x 12 cm)

Bonus Accessories:
📖 36-Page Guidebook
📦 Stylish Cardboard Box for Safekeeping
👜 Black Gold Velvet Tarot Bag (Soft & Durable) – Size: 7.8 x 5.9 inches (20 x 15 cm)
🪄 Black Gold Gabardine Tarot Cloth – Size: 18 x 18 inches (46 x 46 cm)
🗃️ Optional Black Wooden Tarot Box – Size: 5 x 3.5 x 2 inches (13.6 x 9.2 x 5 cm)

Special Offer:
🎁 Buy the wooden box and receive a free Tarot bag or cloth! Hurry—limited free gifts are available!

Perfect for:
Beginners, Masters & Everyone In Between
A Thoughtful Gift Set for Spiritual Seekers

Fast Production & Delivery 🚀
📦 Production: 1–3 Business Days
🚚 Delivery: 2–5 Business Days (USA Only)

⸻
🔮 Uncover the Mysteries with the Gold Rainbow Foil Tarot Deck! 🌟
Does this deck call out to you? That’s no coincidence—the universe has chosen YOU to unlock the wisdom and magic within these cards. Embrace the journey of self-discovery, guided by a deck crafted to illuminate your path. 🌙✨",TRTR Curated,TRTR Curated,,,,,visible,Physical good,,,,Y,,,,111.23,,N,,N,,N,#setfe77e7db-a120-42f6-b6e2-aa13feadc14e,"Cards,Box&Bag",,,,,,,,N,,,,,,N,,,,,,Y,100,,,,,N,,,,,
4DOQYNZA4AFWACWNDUKUN4QP,The Rider Waite Gold Sun Rainbow Foil Tarot Deck,Cards,,,TRTR Curated,TRTR Curated,,,,,visible,Physical good,,,,,,,,74.23,,N,,,,N,#setfe77e7db-a120-42f6-b6e2-aa13feadc14e,Cards,,,,,,,,N,,,,,,N,,,,,,Y,100,,,,,N,,,,,
CGSIL6KDPQ6Q7PLDTFTDDGEU,The Rider Waite Gold Sun Rainbow Foil Tarot Deck,Cards&Bag,,,TRTR Curated,TRTR Curated,,,,,visible,Physical good,,,,,,,,84.23,,N,,,,N,#setfe77e7db-a120-42f6-b6e2-aa13feadc14e,Cards&Bag,,,,,,,,N,,,,,,N,,,,,,Y,100,,,,,N,,,,,
H6ONKY3UTYWW5JMNEM2Q6QRZ,The Rider Waite Gold Sun Rainbow Foil Tarot Deck,Cards&Cloth,,,TRTR Curated,TRTR Curated,,,,,visible,Physical good,,,,,,,,84.23,,N,,,,N,#setfe77e7db-a120-42f6-b6e2-aa13feadc14e,Cards&Cloth,,,,,,,,N,,,,,,N,,,,,,Y,100,,,,,N,,,,,
P4HNUJIIGTTXN3QUQ2FPVENA,The Rider Waite Gold Sun Rainbow Foil Tarot Deck,"Cards,Cloth&Bag",,,TRTR Curated,TRTR Curated,,,,,visible,Physical good,,,,,,,,93.23,,N,,,,N,#setfe77e7db-a120-42f6-b6e2-aa13feadc14e,"Cards,Cloth&Bag",,,,,,,,N,,,,,,N,,,,,,Y,100,,,,,N,,,,,
DAKJHU3DNSXD7I634VHT2AZH,The Rider Waite Gold Sun Rainbow Foil Tarot Deck,"Cards,Box&Cloth",,,TRTR Curated,TRTR Curated,,,,,visible,Physical good,,,,,,,,111.23,,N,,,,N,#setfe77e7db-a120-42f6-b6e2-aa13feadc14e,"Cards,Box&Cloth",,,,,,,,N,,,,,,N,,,,,,Y,100,,,,,N,,,,,
QHDEZ2ZRMW5AFP6PZ6RWPHJN,The Rider Waite Gold Sun Rainbow Foil Tarot Deck,Cards Box Cloth Bag,,,TRTR Curated,TRTR Curated,,,,,visible,Physical good,,,,,,,,120.23,,N,,,,N,#setfe77e7db-a120-42f6-b6e2-aa13feadc14e,Cards Box Cloth Bag,,,,,,,,N,,,,,,N,,,,,,Y,100,,,,,N,,,,,
XQVCQVS4O4MRRM77T7RJIUFS,The Rider Waite Purple Neon Foil Tarot Deck,"Cards,Box&Cloth",,"-Neon Foil
 -Anti-Scratch Lamination for Tarot Deck 
 -Tarot Cards With Guidebook 
 -Witchy Gift
 -Classic Tarot Deck
 -Premium Cardboard for Tarot Cards 350GSM 
 -78 Cards Classic Tarot School 22 major arcana and 56 minor
 -Size 2,75 x 4,72 inc / 7x12sm 
 -One guide book 36 pages
 -Cardboard box
 -Perfect for masters, beginners, and everyone in between 
 -The Perfect gift set
 -Red Velvet Tarot Bag,soft and durable
 -Size 7,8x5,9 inc / 20x15sm
 -Black Gabardine Tarot Cloth
 -Size 18x18 inc / 46x46sm
 -Black Wooden Tarot box
 -Size 5x3,5x2 inc / 13,6x9,2x5sm
 -Fast production and delivery in the USA
 (1-3 business days for production and packing, 2-5 business days for delivery)
 Looking for a tarot card deck that stands out from the rest? 
 Look no further than Purple Neon Foil Tarot Cards Deck on ! 
 This one-of-a-kind tarot deck features a unique purple neon foil design that will add a touch of elegance and mysticism to your tarot readings.
 Made with high-quality card stock, these tarot cards are durable and easy to shuffle. 
 The unique neon foil design adds an extra touch of magic to your readings, making them more immersive and intuitive.
 Whether you're an experienced tarot reader or just starting out, this deck is perfect for personal use or as a gift for loved ones who are interested in spirituality and self-discovery.
 Order now and get free bag if you buy a wooden box.
 Don't miss out on the opportunity to elevate your tarot reading experience with this one-of-a-kind Purple Neon Foil Tarot Cards Deck. 
 Check out our 5-star customer reviews and see why this deck is a must-have for any tarot enthusiast.
 Don't wait, get your Purple Neon Foil Tarot Cards Deck today and add a touch of magic to your readings.
 
 Design and Branding Copyright Tarot Cards Dark Forest",TRTR Curated,TRTR Curated,,,,,visible,Physical good,,,,Y,N,N,N,111.67,,N,,N,,N,#set3806f490-b9fa-40de-896f-9437ba747a41,"Cards,Box&Cloth",,,,,,,,Y,,,,,,Y,,,,,,Y,100,,,,,Y,,,,,
DGOFATH5HUQCLSFFLL7O44LO,The Rider Waite Purple Neon Foil Tarot Deck,Cards,,,TRTR Curated,TRTR Curated,,,,,visible,Physical good,,,,,,,,74.95,,N,,,,N,#set3806f490-b9fa-40de-896f-9437ba747a41,Cards,,,,,,,,Y,,,,,,Y,,,,,,Y,100,,,,,Y,,,,,
4ICMOX62QPBU5E5SMD3MJ36O,The Rider Waite Purple Neon Foil Tarot Deck,Cards&Bag,,,TRTR Curated,TRTR Curated,,,,,visible,Physical good,,,,,,,,84.13,,N,,,,N,#set3806f490-b9fa-40de-896f-9437ba747a41,Cards&Bag,,,,,,,,Y,,,,,,Y,,,,,,Y,100,,,,,Y,,,,,
SWMDSHSKCDSZJGJMP2AT2IGN,The Rider Waite Purple Neon Foil Tarot Deck,Cards&Cloth,,,TRTR Curated,TRTR Curated,,,,,visible,Physical good,,,,,,,,84.13,,N,,,,N,#set3806f490-b9fa-40de-896f-9437ba747a41,Cards&Cloth,,,,,,,,Y,,,,,,Y,,,,,,Y,100,,,,,Y,,,,,
4WYVUD3752NFNPONUBT34DRU,The Rider Waite Purple Neon Foil Tarot Deck,"Cards,Cloth&Bag",,,TRTR Curated,TRTR Curated,,,,,visible,Physical good,,,,,,,,93.30,,N,,,,N,#set3806f490-b9fa-40de-896f-9437ba747a41,"Cards,Cloth&Bag",,,,,,,,Y,,,,,,Y,,,,,,Y,100,,,,,Y,,,,,
ZFBWAJCB53H6FYR2W2YSBBPZ,The Rider Waite Purple Neon Foil Tarot Deck,"Cards,Box&Bag",,,TRTR Curated,TRTR Curated,,,,,visible,Physical good,,,,,,,,111.67,,N,,,,N,#set3806f490-b9fa-40de-896f-9437ba747a41,"Cards,Box&Bag",,,,,,,,Y,,,,,,Y,,,,,,Y,100,,,,,Y,,,,,
SACU2DEHPAFS5KGAIM6JGIW6,The Rider Waite Purple Neon Foil Tarot Deck,Cards Box Cloth Bag,,,TRTR Curated,TRTR Curated,,,,,visible,Physical good,,,,,,,,120.86,,N,,,,N,#set3806f490-b9fa-40de-896f-9437ba747a41,Cards Box Cloth Bag,,,,,,,,Y,,,,,,Y,,,,,,Y,100,,,,,Y,,,,,
E5H3BCBOE4K4E74PUWT6U5V6,The Tarot Essentials Kit,Mystery Tarot Deck,,"<p></p><p><b>The Tarot Essentials Kit Includes:<br/> </b><i>1 x Smudge Kit: Protection, healing and spiritual growth</i><br/> <i>1 x A Pendulum, intuitively chosen by us</i><br/> <i>1 x A Tarot Deck, choose from Rider Waite, Animal Familiar Tarot Cards and Animal Totem Tarot Cards</i></p><p></p><p>Looking to explore and learn through divination tools such as tarot cards, crystals and pendulums? This is the perfect kit for you.<br/> <br/> The smudge kit will allow you to provide protection and remove and negative energy while giving readings or using your tarot cards or pendulum. The crystals also help with Spiritual growth and enhancing intuition as well as cleansing and clarity.<br/><strong> <br/> <i>Smudge Kit: Protection, healing and spiritual growth</i></strong><b><br/> </b>1 x White Sage smudge stick - <i>for removing negative energy</i><br/> 1 x Palo Santo -<i> for attracting positive energy</i><br/> 1 x Unpolished Abalone Shell - <i>for calming </i><br/> 1 x Amethyst Cluster - <i>for protection and spiritual growth</i><br/> 1 x Selenite Wand - <i>for cleansing and clarity</i></p><p></p><p><strong><i>Pendulum</i></strong><br/> A <b>pendulum</b> is a tool that is used to communicate with <b>spirit</b> via your higher self or your guides. This is one way that you can confidently make decisions based on a precise method. This tool can be used to aid you to make decisions about healing, and is a fast and easy way to get answers to problems. </p><p></p><p><strong><i>What is Tarot Card Reading?</i></strong><br/> Tarot card reading is the practice of using tarot cards to gain insight into the past, present or future by formulating a question, then drawing and interpreting cards, essentially using the cards as a divination/intuition tool.</p><p></p><div><p></p><div><p></p><div><p></p><div><p></p><div><p></p><div><p></p><div><p></p><div><p></p><div><p></p><div><p></p><div></div><p></p></div><p></p></div><p></p></div><p></p></div><p></p></div><p></p></div><p></p></div><p></p></div><p></p></div><p></p></div>",TRTR Curated,TRTR Curated,,,,,visible,Physical good,,,,Y,N,N,N,121.37,,N,,N,,N,#tarot-deck928c0b8b-2566-464c-9c3c-723f5c316f97,Mystery Tarot Deck,,,,,,,,Y,,,,,,Y,,,,,,Y,10,,,,,Y,,,,,
I6CIRTMUXOEWQCUBKMBZOQ6B,The Ultimate Glow: The Ninja Dragons 1-Touch Light-Up Gaming Mouse Pad,,,"""The Ultimate Glow: The Ninja Dragons 1-Touch Light-Up Gaming Mouse Pad""
For gamers and productivity enthusiasts alike, the Ninja Dragons 1-Touch Light-Up Gaming Mouse Pad elevates your desk setup with its dynamic features and thoughtfully engineered design.

A Perfect Fit for Every Desk
Measuring 11.8 inches by 31 inches (approximately 30 cm x 79 cm), this large gaming mouse pad offers ample space for both your mouse and keyboard. Whether you're navigating intense gaming battles or managing spreadsheets, the generous dimensions provide an uninterrupted, expansive area to maximize your efficiency and comfort.

Precision Meets Stability
Crafted with a micro-textured cloth surface and paired with a non-slip rubber base, this mouse pad ensures precise, responsive tracking for your mouse movements. The smooth, superfine fiber braided material reduces friction, enhancing cursor accuracy—perfect for gamers requiring split-second reactions. The rubber base anchors the pad firmly to your desk, preventing any unwanted slipping during high-stakes gameplay.

Vibrant RGB Lighting at Your Fingertips
Stand out with 13 captivating lighting modes, easily controlled by a simple press of a switch. Choose from solid hues like Red, Blue, Green, Purple, Cyan, Yellow, and White, or opt for dynamic effects such as Alternating Wave, Synchronizing Wave, or Breathing Modes. Whether you prefer a subtle glow or a vivid light show, this feature adds a customizable aesthetic to match your mood or gaming setup.

Effortless Power with Efficient Energy Use
Powered by a 5V, 120mA rating, the mouse pad is both energy-efficient and effective, connecting easily via the included Micro USB cable. This ensures a steady power supply without adding clutter to your workspace.

What’s in the Box:
1 x Ninja Dragons RGB Mouse Pad
1 x Micro USB Cable

Designed for both gaming and office environments, the Ninja Dragons 1-Touch Light-Up Gaming Mouse Pad seamlessly blends performance with style, making it an essential accessory for anyone looking to enhance their desktop experience.",Labz,Labz,,,,,visible,Physical good,,,,Y,,,,49.99,,N,,N,,N,,,,,,,,,,Y,,,,,,Y,,,,,,Y,100,,,,,Y,,,,,
WXO2ZZRNRIVFVEOXCX5H4WAK,Throat Chakra Incense Sticks,,,This pack of incense contains 30 incense sticks in a blueberry fragrance. The incense represents the Throat Chakra which is linked to communication and creativity. The pack comes with a wooden ash catcher showing the Throat Chakra symbol. Dimensions: H28cm x W4cm x D4cm; Material: Incense,,,,,,,visible,Physical good,,,,Y,,,,25.23,,N,,N,,N,,,,,,,,,,N,,,,,,N,,,,,,Y,234,,,,,N,,,,,
W6KK4ABFJTWUB5H5HHXYCRZO,"Tibetan Singing Bowl 4""Diameter",,,"Tibetan Singing Bowl 4"" Diameter with Wooden Striker. Comes with a free cushion, please let us choose a colorful cushion for you. Meditation Tibetan singing bowls, 4"" diameter. Quality Product! <br data-mce-fragment=""1""><br data-mce-fragment=""1"">**PLEASE REMEMBER THE SMALL SINGING BOWLS WILL NOT HAVE THE SAME SOUND AS OUR BIG BOWL**",TRTR Curated,TRTR Curated,,,,,visible,Physical good,,,,Y,,,,152.23,,N,,,,N,,,,,,,,,,N,,,,,,N,,,,,,Y,44,,,,,N,,,,,
5X2HW7XXG4K65X33WEHSOVFN,Tiger Eye Tibetan Charm Bracelet,Silver,,"Handmade using high-quality natural 10mm Tiger Eye beads. A sleek design and elegant look that can be easily worn both by men and women.


Product Information
Item Type: Bracelets
Style: Bohemian
Gender: Unisex
Clasp Type: Lace-up
Material: Semi-precious Stones (Tiger Eye), Zinc Alloy, Rope",,,,,,,visible,Physical good,,,,Y,,,,50.23,,N,,N,,N,#metal-color9958635d-768a-48d3-a75f-cbacf6b53cf1,Silver,,,,,,,,N,,,,,,N,,,,,,Y,100,,,,,N,,,,,
3NA3R4G2CXGGDUCV4U4RIGZS,Travel mug with a handle,25 oz,681FF7A97363B_16440,"Sip in style and comfort with an elevated travel mug.  With its sleek and durable design, you’ll love taking this mug wherever you go. It fits into most car cup holders and has a spill-proof plastic lid. Commute to work or go on new adventures—this travel mug will keep your beverage safe and at just the right temperature.


• Made with stainless steel

• Lead and BPA-free materials used

• Hand-wash only

• Blank product sourced from China


25 oz (739 ml) size:


• Height: 7.9″ (20 cm)

• Upper diameter: 3.3″ (8.4 cm)

• Bottom diameter: 2.7″ (7 cm)

• Comes with a plastic press-in lid


40 oz (1183 ml) size:


• Height: 10.4″ (26.5 cm)

• Upper diameter: 3.9″ (9.9 cm)

• Bottom diameter: 2.9″ (7.4 cm)

• Comes with a plastic straw and screw-on lid


Caution! To prevent steam pressure buildup, always open the lid before placing it on a hot drink.


This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!",Expressly TVM,Expressly TVM,,,,,visible,Physical good,,,,Y,N,N,N,29.99,,N,,N,,N,Size,25 oz,,,,,,,,N,,,,,,N,,,,,,N,,,,,,Y,,,,,
YOGQDBJOZRJ2GL2Q2QGVLOSB,Travel mug with a handle,40 oz,681FF7A97363B_19514,,Expressly TVM,Expressly TVM,,,,,visible,Physical good,,,,,,,,39.99,,N,,,,N,Size,40 oz,,,,,,,,N,,,,,,N,,,,,,N,,,,,,Y,,,,,
VIKPAEUUAUP2DTW7PZF6MIXD,Treatments - TC02 - Body oil - Ceylon - 150 ml,,,"Treatments - TC02 - Body oil - Ceylon - 150 ml

Een heerlijk geurende body & massage olie op basis van abrikozenpit en amandel olie  die de huid verzacht, voedt en beschermd.

Gebruik: Breng een kleine hoeveelheid olie aan in de handpalmen, verwarm deze door de handpalmen tegen elkaar aan te wrijven. Masseer vervolgens de olie in tot deze volledig is opgenomen.

Dream along to
Authentic Ceylon",Classic Beauty,Classic Beauty,,,,,visible,Physical good,,,,Y,N,N,N,29.30,,N,,N,,N,,,,,,,,,,Y,,,,,,Y,,,,,,Y,65,,,,,Y,,,,,
KIQOYTW7JF5QUXQ7MQL33KTG,Treatments - TC05 - Ultra rich sheabutter - Ceylon - 300 gram,,,"Treatments - TC05 - Ultra rich sheabutter - Ceylon - 300 gram

Deze rijke en voedende mix met Sheaboter, Soja en olijfolie zorgt voor een optimale voeding en verzachting van de huid, terwijl het tegelijkertijd huidveroudering en uitdroging van de huid door koude en droge lucht tegengaat.

Gebruik: Breng dagelijks de zijdezachte sheabutter aan op de huid en masseer in tot deze volledig is opgenomen.

Dream along to
Authentic Ceylon",Classic Beauty,Classic Beauty,,,,,visible,Physical good,,,,Y,N,N,N,45.32,,N,,N,,N,,,,,,,,,,Y,,,,,,Y,,,,,,Y,80,,,,,Y,,,,,
QATXQEDTAA6BZMDLTXLPZUHY,Treatments - TC11 - Fragrance sticks - Ceylon - 150 ml,,,"Treatments - TC11 - Fragrance sticks - Ceylon - 150 ml

Perfect voor gebruik in het hele huis: van woonkamer tot badkamer, slaapkamer en toilet.

Gebruik:
Plaats de natuurlijke stokjes en vul de parfum in de elegante zwarte keramieke vaas. Dit is een formule waarbij het niet nodig is de stokjes om te draaien. Als je wel een extra geurervaring wilt, draai je de stokjes naar wens om; was je handen daarna met water en zeep. Let op: als je de stokjes vaak omdraait, kan het zijn dat ze minder lang meegaan.

Dream along to
Authentic Ceylon",Classic Beauty,Classic Beauty,,,,,visible,Physical good,,,,Y,N,N,N,49.97,,N,,N,,N,,,,,,,,,,Y,,,,,,Y,,,,,,Y,921,,,,,Y,,,,,
N6ZFQWLDE45ZZVDNGDB4XWWT,Tree of Life Amazonite Charm Bracelet,Amazonite,,"Uniquely beautiful and deeply symbolic, this bracelet is handmade from high-quality natural Amazonite stones and it features a tree of life charm



Product Information
Item Type: Bracelet
Style: Bohemian
Gender: Unisex
Materials: Amazonite, Zinc Alloy, Rope 
Clasp Type: Lace-up
Length: Around 17cm",,,,,,,visible,Physical good,,,,Y,,,,55.23,,N,,N,,N,#metal-color54e86e29-a6a0-4f42-9bcf-5e73e6db3c10,Amazonite,,,,,,,,N,,,,,,N,,,,,,Y,100,,,,,N,,,,,
UTQ63V34MJ56VT7X3NDAGPVE,Tree of Life Apatite Stretch Bracelet,Tree Of Life,,"Uniquely beautiful and deeply symbolic, this bracelet is handmade from high-quality natural Apatite stones and it is featuring a tree of life charm.Vegan & cruelty-free



Product Information
Item Type: Bracelet
Style: Bohemian
Gender: Unisex
Materials: Apatite, Alloy, Rope 
Clasp Type: Elastic
Length: Around 18.5cm",,,,,,,visible,Physical good,,,,Y,,,,55.23,,N,,N,,N,#typefe3ab9b1-2753-460b-a4ec-24d464fc60b5,Tree Of Life,,,,,,,,N,,,,,,N,,,,,,Y,100,,,,,N,,,,,
Y65HK33YSWMRED3IQFMCLTOK,Tree of Life Rhodonite Stretch Bracelet,,,"<p></p><p>Uniquely beautiful and deeply symbolic, this bracelet is handmade from high-quality natural Rhodonite stones and it is featuring a tree of life charm</p><p><br/></p><p></p><p>Vegan &amp; cruelty-free</p><p><br/></p><p></p><p> <br/></p><p><br/></p><p></p><p><br/></p><p><strong>Product Information</strong><br/></p><p>Item Type: Bracelet<br/></p><p>Style: Bohemian<br/></p><p>Gender: Unisex<br/></p><p>Materials: Rhodonite, Copper, Rope <br/></p><p>Clasp Type: Elastic<br/></p><p>Length: Around 18.5cm</p>",,,,,,,visible,Physical good,,,,Y,,,,55.23,,N,,N,,N,,,,,,,,,,N,,,,,,N,,,,,,Y,100,,,,,N,,,,,
HKD4ETQLVLUWOH2NLW7LG2GR,Trucker Cap,,67F4C4AF71F9A_4811,"Classic trucker cap style with a cool fabric blend. 


• 47% cotton, 28% nylon, 25% polyester

• Structured, five-panel, high profile

• Flat bill

• Snapback closure

• Head circumference: 21⅝″–23⅝″ (53.3 cm–60 cm)

• Blank product sourced from Vietnam or Bangladesh",Labz,Labz,,,,,unavailable,Physical good,,,,Y,N,N,N,38.50,,N,,N,,N,,,,,,,,,,Y,,,,,,Y,,,,,,Y,,,,,,Y,,,,,
QC7JNN5U4HEC6NUTU5FOHJ6O,Trucker Cap,,67F4B3D1C808F_4811,"Classic trucker cap style with a cool fabric blend. 


• 47% cotton, 28% nylon, 25% polyester

• Structured, five-panel, high profile

• Flat bill

• Snapback closure

• Head circumference: 21⅝″–23⅝″ (53.3 cm–60 cm)

• Blank product sourced from Vietnam or Bangladesh


This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!",TRTR Curated,TRTR Curated,,,,,unavailable,Physical good,,,,Y,,,,22.50,,Y,,N,,N,,,,,,,,,,Y,,,,,,Y,,,,,,Y,,,,,,Y,,,,,
JG3YNTDB4XESGXFZOUS467IW,Turquoise Crystal Butterfly Bracelet,Turquoise,,"<p></p><p>Turquoise Crystal Butterfly Bracelet Handcrafted with stunning turquoise crystals and intricate butterfly details, this bracelet adds a touch of elegance to any outfit. The natural properties of the crystals provide calming and balancing energy, making it both a stylish and beneficial accessory to wear.&#34;</p><p></p><p> <br/></p><p></p><p><strong>Product Information</strong><br/>Item Type: Bracelet<br/>Style: Bohemian<br/>Gender: Female<br/>Material: Semi-precious stone (Turquoise crystal)<br/>Clouser: Lase -Up<br/>Size: 6.0 Inch (Adjustable)</p>",,,,,,,visible,Physical good,,,,Y,,,,50.23,,N,,N,,N,#metal-color55a73f66-e876-4782-8fd8-4cf6cebbbd73,Turquoise,,,,,,,,N,,,,,,N,,,,,,Y,100,,,,,N,,,,,
UJXPIAHLYZRMHFIMANIMCNXC,Turquoise Teardrop Bead Boho Silver Anklet,,,"Material
Cotton, Silver, Stainless steel, Stone
Dimensions
Length: 10 Inches
🐘Elephant Boho Silver Anklet, Hippie Anklet, Gypsy Anklet,Bohemian Ankle Bracelet, Hippie Ankle Bracelet, Festival Anklets, Stone Anklet

👉100% Handcrafted by Thai Artisans
👉Made from silver bells, pressed cotton chords, Silver materials
👉Boho/Hippie theme/ Elephant Theme/ Tribal Theme
👉Single Strand Bead Anklets
👉Size is 10 inches
👉Ball and socket closure with small cute bells 2 clasps for looser or tighter length
👉High Quality materials
👉Great for Festival going, or addition to your style
👉Unique gift for your loved ones","TRTR Curated, Whimsical Gifts",TRTR Curated,,,,,visible,Physical good,,,,Y,N,N,N,39.00,,N,,N,,N,,,,,,,,,,Y,,,,,,Y,,,,,,Y,3,,,,,Y,,,,,
5F3UMMGHDG3V7ONIDW55BGKP,USB Himalayan Pink Rock Salt Lamp - Carved Shape Crystal LED Light,Egg,,<p></p><p></p><p>These salt lamps are safety tested and approved so you can buy any salt lamp from us with no worries and a piece of mind.</p><p></p><p>The soothing glow and striking shapes of our Himalayan Rock Salt Lamps will enhance the décor of any room. These natural works of art not only look stunning but are known for their enormous benefits to our wellbeing &amp; health.</p><p></p><h4>Package includes:</h4><p></p><p></p>A Hand Excavated or Carved Shape Pink Salt Lamp from salt deposits at the foothills of the Himalayan Mountains in Pakistan<p></p>A LED Light Bulb included <em>(no need to buy your bulb)</em><p></p><p></p>USB Plug included<p></p><p></p><p></p><p><strong>The wooden base diameter is approximately 7cm and the indicative weights &amp; heights for each shape as follows</strong></p><p></p><p></p><em>Natural Rock Shape ~ 0.45 Kgs ~8.5cm</em><p></p><em>Sphere/Ball Shape ~ 0.7 Kgs ~ 8.5cm</em><p></p><em>Heart Shape ~ 0.6 Kgs ~ 8.5cm</em><p></p><em>Egg Shape ~ 1.1 Kgs ~ 11.5cm</em><p></p><em>Cylinder Shape ~ 1.5 Kgs ~ 11cm</em><p></p><em>Pyramid Shape ~ 0.6 Kgs ~ 8.5cm</em><p></p><p></p><p></p><p><em>...Please note colour may vary and based on the natural cut of the  these are only indicative sizes and may vary by a few centimetres or grams based on the exact shape cut of the </em></p>,,,,,,,visible,Physical good,,,,Y,,,,43.23,,N,,N,,N,#size58c9bc62-56f5-44a4-b6fd-59ea907fed88,Egg,,,,,,,,N,,,,,,N,,,,,,Y,100,,,,,N,,,,,
